 5488203 4.996227741241455 1.258476734161377  3.9033563137054443114 22 2652 1 4 2 2 124165251210000000001 0 1 0 0 0 0444445644411112244 4 4 2 4 2 43111 2 2 12 33 2 22 2 1 5 2 1 0 0 1 1 0 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 3 1 1 1 3 6 1 1 2 2 4 1 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 3 3 2 3 3 3 4 4 4 4 1 40 0000000000000000
 549040311.704187393188477 5.462353706359863  2.4585063457489014114 21 1652 2 2 2 2 244244322100100000001 0 0 0 0 0 1234444644423213333 2 3 3 3 3 43111 2 2 33 33 2 22 1 1 6 6 6 0 0 0 0 1 0 2 3 3 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 3 1 1 2 2 1 2 3 1 4 3 4 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 2 3 4 4 4 4 4 4 3 40 0000000000000000
 5507213 2.889467239379883 3.393031120300293   2.757235288619995125 22 2652 1 3 2 5 144154241110000010000 0 0 0 0 0 1116464554534244444 3 4 4 4 4 43111 5 4 33 42 2 33 1 4 6 6 6 0 0 0 0 0 1 2 4 3 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 6 4 3 1 2 6 1 1 1 4 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 4 4 4 4 4 4 40 0000000000000000
 5522412 5.782114028930664    12.50439453125   .2816600799560547335 22 2652 2 2 2 2 222144141300100001011 0 0 1 0 0 0224262322522222222 2 2 2 2 2 22333 2 4 13 33 3 13 2 3 5 6 6 0 0 0 1 0 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 2 2 1 1 2 6 1 2 3 3 2 1 3 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 3 3 4 3 4 3 3 4 3 30 0000000000000000
 5534203 4.4919676780700681.1502792835235596   3.912757396697998113 12 2654 6 4 1 3 114133232110000000111 0 0 0 0 0 1226222625522222413 2 2 1 1 2 42312 2 4 13 33 3 12 3 4 1 6 6 0 0 0 0 0 1 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3 1 1 1 1 1 1 1 1 3 1 1 6 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 4 4 4 4 4 4 4 30 0010000000000001
 5535313 6.711541652679443 6.137246131896973  -.6211423873901367124 22 2653 2 5 2 5 163166161110000010000 0 0 0 0 0 1332566554533213444 3 4 2 3 2 43111 2 4 12 23 3 22 2 2 4 6 2 0 0 1 0 0 0 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 6 4 3 2 6 6 1 1 3 2 2 1 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 3 4 4 3 4 4 4 4 4 4 4 40 0000000000000000
 5538203 4.4590520858764651.6645115613937378  3.1362876892089844115 13 3652 1 5 2 2 144155253110000010000 0 0 0 0 0 1444441644444314444 4 4 4 4 4 44111 2 4 33 33 2 32 3 4 6 1 1 0 0 0 1 0 0 2 4 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 1 1 1 2 2 1 2 2 4 4 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 4 4 4 4 4 4 4 40 0000000000000000
 5599203 1.9660665988922121.1802955865859985   4.152177333831787114 22 2651 6 2 2 2 134155251110000000110 0 0 0 1 0 0336333635432322223 2 2 1 2 4 34111 2 6 12 33 3 22 2 4 4 6 6 0 0 1 0 0 0 2 5 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 3 1 2 6 1 3 2 2 3 1 5 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 4 3 3 3 2 3 3 4 2 2 3 1 10 0000000000000000
 5609203 .5550576448440552.17662563920021057   3.036966562271118115 13 3652 3 6 6 6 453155353301100000001 0 0 1 0 0 0322231644411111233 3 1 1 2 2 23331 2 4 12 34 3 22 2 3 6 6 6 0 0 0 0 1 0 2 5 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 5 2 1 1 6 6 2 3 3 6 3 3 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 4 3 2 3 2 3 2 1 10 0000000000000000
 56183123.05501317977905272.2349092960357666  1.3868374824523926115 23 3652 2 4 3 3 353122323110000000001 0 0 0 0 0 1112115115523212334 2 3 3 4 3 34333 5 4 33 34 2 32 5 4 1 6 6 0 0 1 0 0 0 2 3 3 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 6 4 2 3 6 6 1 1 2 3 3 2 3 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 2 3 4 4 4 4 4 3 40 0000000000000000
 5622402 3.2283821105957031.8617825508117676   2.478161096572876124 23 3652 1 2 2 2 124244431310000000001 0 0 0 0 0 1555555655533334434 4 4 3 4 4 44111 2 4 12 33 2 23 2 4 1 6 6 0 0 1 1 1 0 2 3 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 3 1 1 1 1 1 1 3 2 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3 2 2 2 2 4 3 4 3 3 3 3 40 0000000000000000
 5631203 4.6066265106201171.1887376308441162   4.195643424987793233 12 2652 1 6 6 4 434165253210000000011 0 1 1 0 0 0324342644411222322 1 3 1 4 2 32332 2 4 33 33 3 12 2 4 4 6 6 0 0 1 1 1 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 2 1 1 2 6 2 3 1 5 3 1 5 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 3 3 2 3 3 3 4 3 3 3 3 40 0000000000000000
 5632211  .732812225818634 3.058229923248291  -.9286167025566101226 31 1152 5 2 3 5 263122134301000000001 0 0 0 0 0 1333363123333233233 2 2 3 4 3 33113 2 2 32 43 3 32 2 4 4 2 6 0 0 0 0 1 0 2 2 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 6 4 1 2 6 6 1 2 3 4 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 3 4 3 4 3 4 3 3 30 0000000000000000
 5645403 5.384239673614502 3.829116106033325   1.051539421081543125 23 3652 2 2 3 3 352133231100010010000 0 0 0 0 0 1555555555544224444 4 4 3 3 4 44111 1 4 33 34 2 23 2 4 1 6 6 0 0 1 0 1 0 2 4 3 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 3 1 1 2 6 6 1 2 1 3 5 5 4 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 3 4 4 4 4 4 4 3 30 0000000000000000
 56482023.4598920345306396 1.227218508720398  1.1210881471633911114 21 1651 2 6 2 1 141143321110000001000 0 0 0 0 0 1332333644433313332 2 3 1 4 4 34111 4 6 33 32 3 12 2 4 3 6 6 0 0 1 0 0 0 2 3 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 1 1 1 1 1 1 1 4 2 1 6 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 2 2 3 4 4 3 4 4 4 4 1 30 0000000000000000
 5649412 8.284725189208984 4.636529445648193  1.0037704706192017335 22 2652 2 2 2 2 222144141300100001011 0 0 1 0 0 0224262322522222222 2 2 2 2 2 22333 2 4 13 33 3 13 2 3 5 6 6 0 0 0 1 0 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 2 2 1 1 2 6 1 2 3 3 2 1 3 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 3 3 4 3 4 3 3 4 3 30 0000000000000000
 5664203 3.5982992649078371.0418508052825928                    114 12 2652 2 2 2 2 124142321301000000101 0 0 1 0 0 0226246632633214423 2 3 4 3 4 23313 1 4 33 33 3 12 1 1 4 6 6 0 0 1 0 1 0 2 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 6 3 1 1 1 1 1 2 3 2 2 1 5 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 3 3 3 3 3 4 3 2 3 1 40 0000000000000000
 5674203 2.842641592025757.47306907176971436  2.8299553394317627224 22 2152 1 5 1 1 113133131310000000100 0 0 0 0 0 1122333655521213333 3 3 2 2 3 42313 2 3 32 23 3 22 1 4 5 2 1 0 0 0 1 1 0 2 2 3 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 3 2 2 6 6 1 2 3 3 2 1 3 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 3 2 3 3 3 3 3 3 3 3 3 2 30 0000000000000000
 567820312.988018989562988 6.310410022735596   3.521148920059204124 13 3652 6 1 2 5 144155353110000000001 0 0 0 0 0 1554343644533333344 4 4 3 3 4 43111 2 4 32 42 2 13 5 3 4 6 6 1 0 0 1 0 0 1 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 3 2 1 2 6 1 1 2 4 2 1 3 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 2 1 3 3 2 3 3 4 3 4 3 4 40 0000000000000000
 57032033.80629181861877442.6367900371551514   3.155010223388672115 13 3652 2 5 2 1 144255251110000000100 0 1 0 0 0 0226236642222112233 2 2 2 2 3 43133 4 4 33 32 3 22 2 4 4 6 6 0 0 0 0 1 0 2 3 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 2 1 2 6 6 1 3 2 3 3 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 4 2 3 2 3 3 3 4 3 3 2 2 30 0000000000000000
 5716403 6.719665050506592 4.326108932495117  1.4020487070083618113 23 3652 1 4 2 2 113155231101000001001 0 0 0 0 0 1226222632322124244 4 4 4 4 4 33111 2 2 33 32 1 12 1 4 6 1 1 0 0 0 0 1 0 2 4 4 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 6 3 1 1 1 1 1 2 2 4 3 2 4 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 2 2 3 3 3 3 3 4 4 3 3 2 30 0000000000000000
 5726203.45035117864608765.32436904311180115   3.246669292449951114 22 2652 2 4 2 2 124155352110000000010 0 0 0 0 0 1223326366444331444 3 4 3 4 4 43311 2 4 33 23 3 32 6 3 4 6 1 0 0 0 0 1 0 2 4 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 6 3 1 1 2 6 1 2 3 2 3 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 3 3 2 4 4 4 4 4 4 4 4 40 0000000000000000
 5731212 6.9470748901367193.3894989490509033   1.499927282333374115 41 1652 1 2 2 1 112144243210000001101 0 0 1 0 0 0226266135533112322 1 4 2 4 1 52312 2 2 12 22 3 32 4 1 4 6 6 0 0 0 0 1 0 2 2 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 4 1 1 2 2 1 2 3 1 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 3 4 2 2 4 4 2 3 2 20 0000000000000000
 5742403 4.6224937438964844.7251434326171875   .8548110723495483113 23 3652 3 2 3 2 434255351200100010000 0 0 0 0 0 1126323631544224444 3 4 4 4 3 44113 4 4 32 23 2 13 4 4 5 6 6 0 0 0 0 1 0 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 6 3 1 1 2 6 1 1 2 3 2 1 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 3 4 3 3 3 3 40 0000000000000000
 57442012.7859573364257812 5.460167407989502 -.05737282708287239115 32 2652 2 4 4 5 264122323110000001101 0 1 1 0 0 0146262622211124314 1 3 4 4 4 43112 2 4 32 31 2 32 4 2 1 6 1 1 0 0 0 0 0 2 3 3 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 4 1 1 1 1 1 2 3 3 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 2 3 1 4 2 4 4 2 3 1 40 0000000000000000
 5751402 4.179498672485352 2.655696153640747  1.7489742040634155515 23 1662 2 1 5 2 253144244101100010000 0 1 0 0 0 0125532654533224413 3 4 2 4 4 34112 2 4 11 33 3 32 4 3 4 6 6 0 0 1 0 0 0 2 2 2 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 4 3 1 1 1 1 2 3 1 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 2 1 3 3 3 3 3 3 1 20 0000000000000000
 5757511 6.02227210998535212.998457908630371 .009792802855372429133 32 2644 6 2 4 1 114155151110000000001 0 0 0 0 0 1222265165522222242 3 5 4 4 3 33111 4 6 33 44 1 12 3 3 5 6 6 0 0 1 0 1 0 2 5 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 3 1 1 1 6 6 1 1 3 6 1 2 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 3 3 3 3 3 4 4 4 4 3 4 3 40 0000000000000000
 57604031.6834198236465454 2.310091495513916  2.0068817138671875133 12 1652 1 2 2 1 114166531301000000001 0 1 1 0 0 0142142615233134314 1 4 1 3 2 33112 1 3 33 32 3 32 2 4 4 6 1 0 0 1 0 1 0 2 5 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 5 2 3 1 3 6 1 1 2 2 2 2 6 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 1 4 3 3 4 3 4 3 40 0000000000000000
 57772033.3227763175964355 1.226564645767212  3.0963499546051025114 13 3653 1 6 3 4 144155251100100010000 0 1 0 0 0 0222222623423211323 2 3 1 3 3 43221 2 4 33 44 2 22 4 2 4 6 6 0 0 0 0 1 0 1 5 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 6 3 3 2 6 6 2 1 1 6 4 2 3 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 2 2 4 4 4 3 3 4 4 40 0000000000000000
 5780202 3.979450225830078 3.068634271621704  2.5646657943725586124 12 2652 2 3 6 5 524155544210000001000 1 1 1 0 0 0116162622322213432 2 2 1 2 2 32111 2 4 33 43 3 32 2 1 5 6 2 0 0 1 0 0 0 1 5 2 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 6 4 1 1 2 2 1 3 3 2 2 1 3 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 2 1 2 1 4 4 3 4 3 4 3 2 40 0010000000000001
 57852021.8367352485656738 1.157390832901001  3.0829873085021973134 22 1652 2 3 2 3 144165642110000000100 0 0 0 0 0 1444346644433114434 3 3 2 4 4 42213 2 4 33 44 2 32 6 4 4 6 6 0 0 1 0 0 0 1 5 2 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 4 3 2 6 6 1 2 1 4 2 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 4 2 3 3 2 4 2 3 3 3 3 3 40 0000000000000000
 5787201 3.0217733383178712.2700271606445312  2.3974759578704834125 21 1152 3 2 2 3 153133132310000000001 0 0 1 1 0 0222422655512112334 3 3 1 2 2 22113 2 4 32 31 3 33 6 4 4 6 6 0 1 1 1 1 0 1 3 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 3 1 2 6 6 2 2 3 3 3 1 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 2 2 2 2 4 2 3 3 3 1 1 30 0000000000000000
 5790213 8.188968658447266 4.466962814331055  2.5812783241271973115 13 3661 5 6 5 6 311166251100100001101 0 0 0 0 0 1116362332322111244 3 3 2 4 4 34111 2 4 32 33 2 13 2 4 5 2 2 0 0 0 0 0 1 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 2 3 1 1 2 6 1 2 2 2 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 1 2 4 3 3 3 4 2 2 30 0000000000000000
 58012027.1956610679626465 2.216487169265747  2.7623565196990967214 22 2662 3 6 2 2 242153231101100000001 0 0 0 0 0 1144131644533113444 3 4 3 4 4 12111 2 4 11 23 3 32 5 4 5 6 6 0 0 0 0 1 0 1 3 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 4 1 2 6 6 1 1 3 2 2 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 3 3 4 4 4 4 1 40 0000000000000000
 58172133.19968247413635251.6983606815338135  1.6532495021820068112 21 2652 2 1 3 3 223166261310000000010 0 0 0 0 0 1122266334633124441 2 3 2 3 3 33111 6 3 32 43 3 32 2 3 3 1 1 0 1 0 0 0 0 1 6 2 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 6 4 1 1 2 6 1 1 2 1 2 2 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 3 3 4 4 4 4 4 4 4 40 0000000000000000
 58492031.8787990808486938 .8798901438713074  3.0305683612823486114 12 1652 2 6 3 2 234142224110000000001 1 0 0 0 0 0156556555512443424 3 4 3 4 4 43322 2 4 23 33 3 33 4 4 4 6 6 0 0 0 0 1 0 2 3 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 6 2 1 2 6 6 1 3 2 6 3 1 6 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 2 2 3 3 3 3 3 4 4 3 3 3 30 0000000000000000
 5890203 1.381762146949768 .6014989018440247   4.610547065734863114 13 3653 1 6 3 4 144155251100100010000 0 1 0 0 0 0222222623423211323 2 3 1 3 3 43221 2 4 33 44 2 22 4 2 4 6 6 0 0 0 0 1 0 1 5 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 6 3 3 2 6 6 2 1 1 6 4 2 3 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 2 2 4 4 4 3 3 4 4 40 0000000000000000
 5891313 2.0784583091735841.0501489639282227    2.72444486618042124 22 2652 2 3 2 3 144133232310000000001 0 0 0 0 0 1116121454513225433 2 3 4 4 1 23113 1 4 33 33 3 22 4 1 5 6 6 0 0 0 0 0 1 2 2 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 4 1 1 6 6 1 3 2 3 2 1 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 2 3 3 3 3 3 40 0000000000000000
 5906512 8.030525207519531 5.971787452697754   .3570731580257416143 3399442 4 6 3 3 114266265110000010001 0 1 0 0 0 0221241444434331111 1 4 1 4 1 1411197 4 12 24 3 35 1 3 5 6 6 0 0 1 0 0 0 1 6 3 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 6 3 1 1 3 6 1 2 2 6 3 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 2 2 2 2 2 4 3 4 4 4 4 3 41 1010010000000000
 5910202 6.216660499572754  2.64571475982666  3.3021082878112793115 13 3652 6 6 3 1 124166261110000000001 0 0 0 0 0 1334442644433114343 4 4 4 4 4 43133 2 3 13 42 2 32 2 4 4 6 6 0 0 1 0 0 0 1 5 2 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 4 1 1 6 6 1 1 1 6 5 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 3 3 2 3 3 4 4 4 4 4 4 40 0000000000000000
 5911203 2.524892568588257 .6129198670387268    3.98948073387146115 15 3652 1 4 1 1 114154353210000010000 0 0 0 1 0 0111242644422111242 2 3 1 3 3 44111 2 6 33 33 2 32 2 3 4 6 6 0 0 0 1 0 0 2 4 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 3 1 3 1 3 6 1 2 1 4 3 1 4 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 2 2 3 3 4 3 4 3 4 3 1 30 0000000000000000
 5914312   5.7589430809021 6.513055324554443  1.0291800498962402213 21 1652 2 5 3 3 113133131210000010000 0 0 0 0 0 1112263545433343343 3 3 3 2 4 43233 2 6 12 33 1 33 2 4 5 2 2 0 0 1 0 0 0 1 3 3 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 6 3 1 2 6 6 1 2 3 2 2 1 3 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 3 3 3 2 3 3 3 4 3 3 2 30 0000000000000000
 5917403 6.5045399665832523.9313390254974365  1.7082149982452393114 14 4654 2 5 6 6 113266351110000000100 0 0 0 0 0 1222111612222112212 1 1 2 2 1 34133 2 4 13 33 3 32 2 4 6 6 6 0 0 1 0 1 0 2 6 4 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 3 3 3 1 1 6 1 2 2 2 3 2 5 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 3 4 3 3 2 4 3 4 4 3 4 2 40 0000000000000000
 592131210.1209888458251953.4323630332946777   2.561856508255005124 21 1662 1 6 3 3 341133131110000000001 0 0 0 0 0 1222552545522112223 2 2 1 2 2 31221 4 4 13 33 1 32 2 4 4 6 6 0 1 1 0 0 0 2 3 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 2 1 1 2 2 2 1 1 3 3 3 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 2 2 4 4 3 4 4 4 4 3 30 0000000000000000
 59252133.59616231918334963.4546093940734863   .4840673506259918115 13 3653 1 3 3 1 124155352101000000111 0 0 0 0 0 1116666444433234444 3 4 3 4 4 44111 5 6 34 33 2 33 2 4 5 6 6 0 0 0 1 1 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 3 1 6 2 6 1 2 2 5 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 2 1 2 3 3 3 4 4 1 30 0000000000000000
 5927313 3.50536131858825755.882652282714844  -.5346366167068481124 32 2652 2 2 2 1 164155351110000000001 0 0 0 0 0 1226266444414114444 2 2 4 4 2 44213 1 4 33 23 2 12 4 4 3 6 6 0 0 1 0 0 0 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 2 3 1 1 2 6 2 2 3 6 6 2 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 2 1 4 3 4 4 3 3 3 40 0000000000000000
 5928203 2.381558418273926 .9917940497398376  .27460187673568726213 11 1652 2 4 4 2 124155331610000000100 0 0 1 0 0 0443244444434334343 4 4 4 4 4 44112 2 2 23 23 3 14 4 4 6 3 3 0 1 1 0 1 0 1 5 3 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 6 2 1 1 1 6 2 2 1 6 3 3 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 3 1 2 1 1 4 4 4 4 3 3 3 10 0000000000000000
 5932202 3.9535081386566163.9336650371551514  2.8353819847106934114 12 2652 1 6 6 6 264166651110000000001 0 0 0 0 0 1336333642333224434 2 4 2 3 4 43111 2 4 13 33 2 22 2 4 1 6 6 1 0 1 1 1 0 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 3 1 1 2 6 1 1 3 6 2 2 3 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 2 2 2 2 1 3 3 4 3 3 2 3 10 0000000000000000
 5972212 5.064742088317871 2.902278423309326  1.6852298974990845115 22 1662 2 6 3 2 212155243110000010000 0 0 0 0 0 1122222234512343324 3 4 3 4 2 44113 4 4 13 23 2 12 2 4 1 6 6 0 0 0 0 1 0 2 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 6 3 3 1 2 2 1 2 3 3 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 2 2 1 4 3 4 3 4 4 2 40 0000000000000000
 5973413 5.233583450317383 3.147113084793091  .48322609066963196144 32 2662 1 2 2 2 242122124301000000010 0 0 0 0 0 1333331444444333444 4 4 4 4 4 44111 2 4 33 21 2 13 1 1 5 1 1 0 0 0 0 1 0 2 2 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 2 1 1 6 6 2 2 2 4 3 2 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 1 4 4 4 4 4 4 4 40 0000000000000000
 5976203 2.0035071372985841.4409977197647095  3.2159252166748047113 12 2653 4 6 5 6 334155343101000000001 0 0 0 0 0 1336131642521322234 3 3 2 3 3 23111 1 6 32 42 2 32 3 4 4 2 2 0 0 1 0 0 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 3 1 1 2 6 6 1 2 3 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 1 1 2 4 3 4 4 4 4 3 30 0000000000000000
 59804132.3205907344818115   1.3695068359375  1.2294001579284668125 36 1652 2 2 3 2 254221212110000001000 0 0 0 0 0 1222222222222223244 4 4 1 1 2 44111 1 4 33 34 3 32 2 1 6 6 6 0 0 0 1 0 0 2 1 3 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 3 1 2 6 6 1 2 1 2 3 1 3 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 3 3 3 3 3 4 4 3 4 3 40 0000000000000000
 5986512 2.258852005004883 10.99036693572998                    133 34 4644 6 2 2 1 114255151410000000011 0 1 1 0 0 0333333233222113131 1 3 2 2 2 22333 6 4 13 31 3 22 2 4 3 6 6 0 0 1 0 0 0 2 3 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 3 3 3 1 1 6 1 3 3 3 1 1 6 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 3 3 3 3 3 2 2 3 3 3 2 2 10 0000000000000000
