 2294302 .88386219739913941.1211925745010376   .829645693302154512421165211121231 6 6352 2100000 0 0 0 0 1 0 0 1 0 0 022223 164532222422223343 23333 2 6 13 4 4 2 2244 161101000153001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 2311362 21661410000010100000000132223 3 3 43 233400000000000000000
 2320403 11.97551441192627 7.955866813659668  1.693607687950134313422225213111142 6 6252 2001000 0 0 1 0 1 0 0 0 0 0 133333 144442211444444244 43111 1 2 32 3 3 3 2324 463111010262000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 4111162 21221601000010000000000143421 4 4 44 443300000000000000000
 2339213 4.0770235061645511.8625017404556274    2.3694298267364511312265316231242 6 6353 1100000 0 0 1 1 1 0 0 0 0 0 111646 654443312334444344 43331 5 4 33 2 3 2 3214 166000010252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 6211161 31521100000100100000000122221 3 2 43 311200000000000000000
 2348203 5.787360668182373 5.760093688964844   2.59520125389099111413365316461242 5 5342 2100000 1 0 0 0 0 0 1 0 0 0 033312 164553332333444234 44111 2 4 33 3 3 3 2264 666001010243000100 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 6411111 11621100000100100000000132431 3 3 33 333300000000000000000
 2355203 6.9123396873474122.0224905014038086  2.241664648056030312413365226664141 6 5241 2001000 0 0 1 1 0 0 1 0 0 0 044434 164441122113443133 42111 2 4 12 3 2 3 1224 166000010252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 2311161 32622100000111000000000122114 4 2 43 331200000000000000000
 2358203 2.8694548606872562.3328981399536133  2.970978498458862311321365226642431 5 5543 1010000 0 1 0 0 0 0 0 0 0 0 112622 263333321443434332 43113 2 4 11 3 2 4 1264 666000001162000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 6411262 11612100000100100000000133324 3 2 33 333300000000000000000
 2380403 8.5801353454589845.5355424880981445  3.199343919754028311414465323121432 3 3231 2010000 0 0 0 0 1 0 1 1 0 0 012515 165553322222433113 24111 2 6 23 3 3 3 2324 421000010222001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2312661 21451410000000100000000121332 2 2 33 333400010000000000001
 2397203 4.990417003631592  2.23862361907959   2.98605823516845711313365212111142 6 6251 1100000 1 0 0 0 0 0 1 0 0 0 015444 444443333333333333 34331 4 4 33 3 1 3 1211 111001000163001000 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 6411362 12221201000010000000000111111 2 4 44 444400000000000000000
 2407203 5.4322166442871096.5032758712768555  2.956509351730346714412265226662341 3 3136 1001000 1 0 0 0 0 0 0 0 0 0 111622 262331123234432222 22112 2 6 13 3 3 3 2262 361000110233000100 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1211662 22621110000000100000000122223 2 2 42 231400000000000000000
 2419203 6.418126106262207 4.422668933868408   2.26059007644653312312165226522141 6 6261 1100000 1 0 0 0 0 0 0 0 0 0 144444 164443222442434122 44111 1 4 33 3 3 2 1124 663000010262001000 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 6431261 22221200000100100000000122322 4 4 44 444400010000000000001
 24212131.62791311740875241.8625739812850952   .671622931957244913413315243261431 4 4142 3100000 0 0 0 1 0 0 0 0 0 0 122436 223332211324323333 33113 2 6 12 2 2 2 2223 116001110243000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2121662 31226300000100100000000131321 4 2 33 231200000000000000000
 242551117.633291244506836 17.97882843017578  -.448602139949798614336664215221142 5 5251 1100000 0 0 0 0 1 0 0 1 0 0 055516 655552211221223221 23333 6 4 13 3 3 3 3221 666101010243000100 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1211161 22235400100000000110000031221 3 3 43 432400000000000000000
 2430202 23.75576400756836 7.343546390533447   3.08512258529663112422216465231211 6 6161 1100000 1 0 0 0 0 0 0 0 0 0 155556 565554433443444344 43313 2 4 33 3 3 3 1224 511001010252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6311262 22541200000110100000000122223 4 3 44 344400000000000000000
 2436213 4.6331534385681151.9738956689834595  1.039633274078369151641165146524632 2 2221 1100000 1 0 0 0 0 0 0 0 0 0 123441 113332211444444411 14111 1 6 12 4 3 3 1243 444001000122000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 6132661 21236600100011100000000111111 4 4 44 444400000000000000000
 2445203 6.364603042602539 1.511763572692871   .572670400142669712412215216262342 6 5651 1010000 1 0 0 0 0 0 1 0 0 0 055525 265552311444424444 43133 6 4 13 3 3 2 3334 466001110252000100 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 3111261 23641500000100100000000132322 4 4 33 442400000000000000000
 24514025.2013139724731445 3.429901123046875  3.014982700347900412422215222321441 5 5244 1100000 1 0 0 0 0 0 1 0 0 0 012611 165523322323444444 34111 2 6 33 4 3 1 2224 461101100232000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 6231111 21621610000000100000000121324 4 4 44 443400000000000000000
 2462202.32134661078453064 .8313313126564026   .900402069091796951422365225261231 6 6261 1100000 0 0 0 0 1 0 0 0 0 0 133313 164443322333434333 44111 4 3 24 4 2 2 1223 466001110163000100 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 6211262 11633300000100100000000111223 4 3 43 333400000000000000000
 246630110.782398223876953 4.416055202484131  1.251424193382263212413365236412521 3 3133 4100000 1 0 0 0 0 0 0 0 0 0 122223 154553222533423212 22113 4 4 12 2 3 2 1224 366000110222001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2212662 22242200000101100000000111222 4 2 43 321300000000000000000
 2470403 7.1067461967468264.2018280029296875  2.237115144729614311315565215221142 6 6355 1100000 0 1 0 0 0 0 0 0 0 0 123333 333333321313424443 34111 4 4 31 2 3 2 3212 111101010262001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2231161 21422600000110000000000122222 4 2 43 333400000000000000000
 2471202 2.391888380050659  .833669126033783  3.483943700790405312413365266121341 5 5251 1100000 1 0 0 0 0 1 1 0 0 0 022212 265534422531442434 43111 3 2 12 4 2 3 3213 212000010153001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 6211261 21621100000111000010000021341 1 2 43 432100000000000000000
 24733021.4016640186309814 .7692041397094727  1.631107926368713412422265226321421 5 5531 5100000 0 0 0 0 1 0 0 0 0 0 144444 444443432344413333 23331 4 4 12 2 2 3 2242 526011000242000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1421222 23311110000000100000000121222 4 4 44 442400000000000000000
 2481301 4.655930519104004 2.768996000289917   .275544404983520513321265213232331 4 4244 2100000 1 0 0 0 0 1 0 1 0 0 033314 663322311333423222 12313 2 4 13 3 3 2 2251 665000100232001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6311661 22221210000000100000000122333 4 1 23 431400000000000000000
 2498413   3.88438344001772.0287070274353027  -.589837193489074711312266225222211 3 3432 1100000 0 1 1 0 0 1 0 0 0 0 012666 625643421443114231 23113 4 3 23 3 4 1 3223 166111110242000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1231221 22222100000100100000000122223 4 4 44 442400000000000000000
 2503412 3.64379405975341824.915014266967773   .105518631637096412532515222321142 1 1214 1001000 0 0 0 0 1 1 1 0 1 0 035556 614551111331313311 42332 5 6 33 3 3 3 3351 365011010222000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 6312661 33321200010000100000000132221 2 2 32 432300000000000000000
 2518202 3.3167374134063721.3866097927093506  2.821026802062988321412165226252231 5 5331 1001000 1 0 0 0 0 0 1 0 0 0 023411 165552322314133433 33111 2 4 32 2 3 2 2212 166111110252000100 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 6431211 22332100000110100000000131331 3 3 43 341300000000000000000
 2523203 6.83530664443969714.929482460021973    4.3857288360595711312265216361241 5 5351 1100000 0 0 1 0 0 0 0 0 0 0 112623 164443122244424142 43111 4 2 33 3 2 2 1224 611001110252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1311261 21663100000110100000000121113 3 3 33 441400000000000000000
 25273132.7062571048736572 7.327121734619141   .509003400802612311522265223543332 4 4241 1100000 1 0 0 0 0 0 0 0 0 0 122666 266663333444543444 33333 2 2 12 3 4 3 3324 566000010234000100 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1311662 23111100000100100000000132222 4 4 44 443300000000000000000
 2537312 4.413262844085693 8.418169021606445   1.88805437088012716422265466311521 5 5151 1100000 0 0 1 0 1 1 0 0 0 0 012326 255551212321122244 42323 5 6 33 4 2 2 1264 526000001143000100 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 6322661 22641110000010100000000122323 2 1 32 121200000000000000000
 2557212 1.1951307058334351.0972669124603271  3.993315935134887711312265226361621 6 6461 1101000 0 1 1 0 1 0 0 0 0 0 134616 134441121133224123 23333 2 3 33 3 3 3 1211 566001010262000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 6311261 22631200000100100000000121223 4 3 44 443300010100000000000
 25622021.3936010599136353 .6983502507209778  .1897381246089935311412266226563341 5 4341 2100000 1 0 0 0 0 0 0 0 0 0 155555 555552222222222222 23112 4 6 23 3 2 2 3243 316000010232000100 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 2412661 31332200000111000000000122222 3 3 44 331400000000000000000
 2589203 3.706016778945923 .9840039014816284  2.082882404327392611312265215222341 5 5256 1010000 0 0 1 0 0 1 1 0 0 0 012114 164431123421423441 42232 4 2 13 3 2 3 3244 466001000243000100 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2311221 33211100000111100000000111213 1 2 42 112300000000000000000
 2590213 3.7128365039825441.5438122749328613   .557634353637695312522265222111631 5 5251 1100000 0 0 0 1 0 1 0 0 0 0 022624 664442222222333243 43111 2 4 32 2 1 3 3221 616001000262000100 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 6411261 23322100000110000000000131321 3 3 43 332300000000000000000
 26132031.8558895587921143 1.018994927406311  2.730439424514770511311165226461341 5 5333 1100000 1 0 0 0 0 0 0 0 0 0 144414 164443343443444444 43333 2 3 33 3 2 3 1214 566111010153000100 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 2311261 11411100000100100000000132332 4 4 44 444400000000000000000
 26254131.9647711515426636 2.555746555328369  1.251487493515014611524466131353532 3 1221 2010000 0 0 1 0 0 0 1 1 0 0 011233 333332222332222222 23111 4 4 23 3 3 2 3314 511001000223000100 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 6432662 11331200000101100000000122223 4 3 33 343400000000000000000
 26282023.47390151023864753.5460920333862305  1.696478128433227512312265336261341 4 4351 4100000 0 1 1 1 1 0 0 0 0 0 114212 133433132321433112 31213 2 4 22 4 3 3 3221 566010110253011000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6421262 22631200000111000000000111111 1 1 41 311100000000000000000
 2644203  8.81109619140625 5.458937168121338   1.47318196296691912412265226662342 3 3531 1100000 0 0 1 0 0 0 1 1 0 0 052612 165531122552312131 34112 4 6 33 2 2 2 1214 366001000233000100 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 3212661 21643300100010100000000121112 4 2 44 131400000000000000000
 2652203 3.003866672515869 .9987804293632507  3.927104234695434611312265223262241 6 5551 2100000 1 0 0 0 0 0 1 1 0 0 023434 664233222443434233 33332 4 6 33 4 3 3 2224 466000010153110000 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1411261 11632210000001110000000131223 3 3 33 322300000000000000000
 265920318.199182510375977 5.465010166168213  2.342349290847778311412265215434141 6 5354 1100000 1 0 0 0 0 0 1 1 0 0 033623 264542224444444444 43111 4 6 13 3 2 2 1243 466001110252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2113161 32316400000111000000000133224 4 4 34 444400000000000000000
 2661203 8.3614034652709962.6293816566467285  2.640386581420898411413365215221241 5 5351 1100000 0 0 1 0 1 0 0 0 0 0 123634 664443344444434234 43111 4 4 13 3 3 2 1224 566000110252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2411261 12331200000101100000000132323 4 3 43 434300000000000000000
 26752033.37388372421264651.6034657955169678                    11312265113232331 5 2421 4100000 1 0 0 0 0 0 0 0 0 0 134622 264331214222423341 44133 6 3 13 3 2 2 1214 166001010252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1421262 22236200000100100000000122212 3 2 43 332400000000000000000
 2679213  3.005291461944581.2679721117019653  3.532281875610351611642266253636611 4 4241 4100000 1 0 0 0 0 0 1 0 0 1 011611 111163333333331133 32111 1 4 22 2 3 2 3256 241000100233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2312661 32221210000000100000000111112 1 1 11 211300000000000000000
 26902022.98272538185119632.0058321952819824   2.58375930786132821412165226252231 5 5331 1001000 1 0 0 0 0 0 1 0 0 0 023411 165552322314133433 33111 2 4 32 2 3 2 2212 166111110252000100 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 6431211 22332100000110100000000131331 3 3 43 341300000000000000000
 2694203.29403790831565857 .7645886540412903   3.02311134338378911413365326231442 5 5643 3100000 0 0 0 1 0 0 1 1 0 0 023611 664551321341314121 34113 4 6 12 2 3 3 2214 466001000152000100 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 6316261 12632100000100100000000122223 4 4 44 343400000000000000000
 2701203 3.905215263366699  .551266074180603    4.1323904991149911413365216421341 5 5441 3010000 1 0 0 0 0 0 0 0 0 0 133122 164444344344434223 43113 4 6 34 3 3 2 2254 516101010243001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2211311 21565500000100100000000131233 4 3 43 433400000000000000000
 2713203 2.6531605720520021.3792188167572021  3.544162988662719712312265216662141 5 5341 1010000 1 0 0 0 0 0 0 0 0 0 111322 662321111221412113 43133 4 2 13 4 4 2 3363 463000001253001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 4331261 21622600000100100000000132223 3 1 33 333400000000000000000
 2724312 2.7109847068786621.9020577669143677  1.200459718704223651423364466121431 5 5251 1100000 1 0 0 0 0 0 1 0 0 0 015555 555553333333333222 12111 4 3 33 3 1 2 1224 311001000253000100 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 2212661 11623310000001000010000032221 3 3 43 333300000000000000000
 274020211.7952547073364267.2707905769348145  2.548878431320190412412115226664341 5 3252 1010000 0 1 1 0 0 1 1 1 0 0 033622 562152133112322112 12333 1 2 13 3 2 3 3211 466001010243000100 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2311222 21652201000011000000000121322 2 3 31 211300000000000000000
 2746202 5.445277690887451 1.309800386428833   4.61696815490722721211165224321241 5 5444 3100000 0 0 0 0 1 0 0 0 0 0 133624 164553344433444443 43111 1 6 33 4 2 2 3314 166001010243000100 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 2221161 21332210000010000000000122223 4 4 44 444400000000000000000
 27472031.9664758443832397 .9814411401748657   3.70872187614440912312165226522141 6 6261 1100000 1 0 0 0 0 0 0 0 0 0 144444 164443222442434122 44111 1 4 33 3 3 2 1124 663000010262001000 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 6431261 22221200000100100000000122322 4 4 44 444400010000000000001
 2769312 3.7249736785888673.7201619148254395   .769475996494293213532215225634632 4 4333 1100000 0 0 0 0 1 0 0 0 0 0 112323 212321212322113232 32332 3 4 13 3 4 2 3214 566101010232000100 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 2311112 23421200000100100000000132333 3 3 44 333300000000000000000
 27762033.3281633853912354 .6247526407241821   3.46783018112182631312265225423131 6 6263 1100000 0 0 0 1 0 0 0 0 0 0 111622 262542222434333122 33111 4 3 13 2 3 2 1231 566000010262001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 3135262 22426600010010000000000122211 3 3 43 433300000000000000000
 27914033.0324594974517822 7.652246952056885  1.373880267143249512423365226241641 6 654199100000 0 0 1 1 0 0 0 0 0 0 144445 262344333344444233 43131 4 4 34 3 3 2 1214 566001010252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6411162 11666400000110100000000122223 4 3 33 333401000000000000000
 27923131.36091804504394531.4441198110580444  -.997090101242065451221163463221142 5 5151 1100000 1 0 0 0 0 0 0 0 0 0 144422 214441311231334133 41222 2 2 13 3 3 1 1244 466001000252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 2111162 13436600000110000000000133333 2 2 44 444400000000000000000
 28264131.5594148635864258 1.679795503616333  -.870319545269012522213365242131641 5 5161 5100000 0 0 0 0 1 0 0 0 0 0 112222 522133444343434244 43113 4 4 13 3 3 2 2224 566111110262000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 197311161 33431600000100100000000122223 4 3 31 412110000000000000000
 28404023.71229767799377442.0465686321258545  1.231317639350891113423365222442532 4 4141 1100000 1 0 0 0 0 0 0 0 0 0 155655 565553311224443133 23311 2 4 33 3 3 3 2224 466000010233001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1411111 21663310000000100000000121213 4 3 44 442400000000000000000
 2874212 5.232875823974609 1.047716736793518  3.278164625167846721421165145462631 5 4231 1100000 0 0 0 0 1 0 0 0 0 0 155613 244443233434444344 44333 4 3 13 3 2 2 2223 466000110252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 2232661 22436600100000000110000032334 4 3 44 332200000000000000000
 2893313 4.266792297363281 8.792264938354492  1.260018467903137231421165224422631 2 1211 1100000 1 0 0 0 0 1 1 1 0 0 011636 233331111332212331 33111 2 3 12 4 3 3 1214 566000010132000100 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 2212661 13333600010000000100000111113 4 3 43 322300000000000000000
 2901302  5.60065221786499 6.532143592834473  1.959966540336608952321165226522431 5 4353 1011000 0 0 1 0 1 0 0 1 0 0 033643 264443322334433112 22331 1 2 32 3 3 2 2244 665000110242001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6211211 31241300000111100000000122333 4 3 44 442400000000000000000
 2904412  4.817669391632081.0963472127914429  1.993332147598266612631115224354541 1 1111 1100000 1 0 0 0 0 0 0 1 0 0 051655 555552312344434333 43131 2 2 33 3 3 2 2214 566001000233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2212661 13222100000100100000000122332 4 3 44 443400000000000000000
 2919203 3.588289737701416 1.139101505279541  2.798977613449096753412215216432241 5 4341 2100000 0 0 0 0 1 0 0 1 0 0 022222 262222224444333324 33111 2 4 12 2 2 3 1223 666001000243001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2211311 21532600000111000000000132323 3 3 33 333300000000000000000
 29284033.14248561859130861.8363163471221924  1.157932758331298811314465212232541 6 5351 5100000 1 0 0 0 0 0 0 0 0 0 144646 464443443444444344 44313 4 3 13 3 3 2 3244 566001110263001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1411261 22211600000111000000000132223 4 3 44 443400000000000000000
 2933213 5.522762298583984  4.90155029296875  -.534092605113983211432165261111142 6 6161 1100000 1 0 0 0 0 0 0 0 0 0 112444 612542412444444444 43313 4 6 33 3 3 2 3224 311111110162000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 2231261 13611100000110000000000122222 4 3 43 424400000000000000000
 2934211 .52294594049453742.1147396564483643 -.2537935376167297411522265232111231 2 1321 1100000 0 0 0 0 1 0 0 1 0 0 033455 512521221344334343 42131 2 4 11 3 1 2 3222 611001000222000100 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1211661 12531100010010000000000122222 4 3 33 333300010000000000001
 2938202 .73411035537719731.2386465072631836  -.888822019100189222322265216331131 5 5252 4100000 1 0 0 0 0 1 0 0 0 0 012626 662451111331222121 42312 4 6 13 3 3 3 3221 126000010243010000 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 6311111 21431200000110100000000132432 3 3 33 343300000000000000000
 29422033.0385453701019287 .6304758191108704  3.101192235946655312312265266442341 5 5251 4100000 0 0 1 0 1 0 0 0 1 0 033622 165553233444423234 43111 4 4 12 3 4 2 2222 166011110252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1312661 23441400000111100000000132223 3 3 44 344400000000000000000
 295631213.84398937225341814.136836051940918   .532578468322753911522265225564431 4 4144 2100000 0 0 0 1 0 0 0 0 0 0 112223 212212222234222224 23133 1 4 12 3 3 3 2224 466001100232000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 6412661 21531210000000100000000132222 4 3 32 322200000000000000000
 29872033.45193338394165041.3514618873596191  3.391936540603637711113365465131241 6 6252 1100000 1 0 0 0 0 0 1 0 0 0 033333 164442333344434344 42331 2 6 33 3 3 4 3214 455001010252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2211261 12321100000110000000000143332 3 3 43 323400000000000000000
 2997203 4.956267356872559 1.698759913444519    2.1217253208160413412265216261131 5 5351 1100000 0 0 1 1 0 0 1 0 0 0 066666 166663333334443233 44111 2 6 12 2 3 2 1264 566001110253001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6331261 12551300000111000000000132224 4 3 43 433400010000000000001
 300040214.98126411437988334.669090270996094   1.23267054557800311431164213322242 6 5353 5100000 0 0 1 0 0 0 0 0 0 0 123623 663334432434444444 44111 2 3 12 2 3 3 3221 511010000263000100 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 2312661 21622310000010000000000122223 4 3 44 232400000000000000000
 30012032.7951643466949463   2.4073486328125  3.474527835845947312513365324311441 5 5351 1100000 0 0 1 0 1 0 1 1 0 0 033322 264441212433433223 42111 2 2 32 3 2 3 2244 126000100243001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6311221 33231100000111000000000132333 2 2 22 121200000000000000000
 3014203 3.909879446029663 .9829710721969604  4.033610343933105511312165215231141 6 5542 1100000 0 0 0 0 1 0 1 0 0 0 044344 466443233444433324 43313 2 4 13 3 3 3 3244 566100110152001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2411662 31621100000111000000000111333 3 4 44 322100000000000000000
 3036213 3.5151770114898683.5197877883911133   .686813354492187511421165226353541 5 5654 3010010 0 0 0 0 1 0 0 1 1 0 012666 366663312533113135 32222 4 4 11 3 3 3 3215 426001110252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 6431361 33221300000111000000000122222 3 2 42 321400000000000000000
 3037301 8.145198822021484 5.842927932739258   2.36690139770507812413365236412521 3 3133 4100000 1 0 0 0 0 0 0 0 0 0 122223 154553222533423212 22113 4 4 12 2 3 2 1224 366000110222001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2212662 22242200000101100000000111222 4 2 43 321300000000000000000
 30424025.251963615417480518.761394500732422   .943598508834838911423365313111242 4 4142 1100000 0 0 0 1 1 0 0 1 0 0 011434 665453322432333334 13111 5 6 33 3 2 3 2244 266000010233001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 6421661 11622310000000100000000122321 3 3 33 333400000000000000000
 3046211 .66519200801849371.2721177339553833   -.56226223707199111522265232111231 2 1321 1100000 0 0 0 0 1 0 0 1 0 0 033455 512521221344334343 42131 2 4 11 3 1 2 3222 611001000222000100 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1211661 12531100010010000000000122222 4 3 33 333300010000000000001
 3067403 8.71179294586181611.396783828735352   2.00918292999267614442265226663641 4 4423 3100000 0 1 0 0 1 0 0 0 0 0 122222 264442122333323233 33333 4 6 34 3 3 3 2243 366011010243000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 6321661 31632600000100100000000121223 3 3 43 333300000000000000000
 3098203 4.2587223052978521.9982025623321533  2.953006267547607411413365324121441 5 5253 1100000 0 0 1 0 0 0 0 0 0 0 155655 565553222333433233 23312 2 4 13 4 2 2 2221 366000010253001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1411211 31331100000111000000000132332 3 2 33 333300000000000000000
 31003013.1514735221862793 5.657760143280029  1.557708024978637711312264224333531 3 3223 6010000 0 1 1 0 0 0 0 1 0 0 022222 262352222123442121 23111 1 4 24 3 3 2 2224 166000010233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 6311112 32441410000000100000000122232 3 2 33 233300000000000000000
 3132203 2.678997755050659 .6370126008987427   4.52716779708862311413365466221241 5 5431 1100000 0 0 1 1 0 0 0 0 0 0 112223 164453333333333233 33233 4 6 33 4 3 3 1214 566000110143001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2431661 12551100000111000000000142333 3 3 33 333400000000000000000
 3143212 5.2542109489440921.2451733350753784   3.71798229217529321421165145462631 5 4231 1100000 0 0 0 0 1 0 0 0 0 0 155613 244443233434444344 44333 4 3 13 3 2 2 2223 466000110252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 2232661 22436600100000000110000032334 4 3 44 332200000000000000000
 31452033.2723209857940674 .8537464141845703  2.884472846984863311312265224322341 5 5252 2100000 0 0 1 0 1 0 0 0 0 0 144434 164443323444444244 43111 2 6 34 4 2 2 2224 666000010243001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6412661 21631110000011000010000011233 2 4 44 242300000000000000000
 3164203 3.027320623397827  1.01705002784729  2.688693761825561512414265246361441 5 5351 2100000 0 0 0 0 1 0 0 0 0 0 122414 164444444444332113 44111 1 4 32 2 3 2 1254 166000100243000100 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1312661 12421610000000100000000132211 4 4 44 441400000000000000000
 31784023.4060399532318115 4.716353893280029  2.670076131820678711423365324321431 4 4241 1100000 0 0 0 0 1 0 0 0 0 0 112234 462233234444343323 43111 4 2 13 3 3 3 2241 466001000233010000 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1311112 31422410000011100000000121222 4 3 43 422300000000000000000
 31892033.25207829475402832.7998011112213135  1.045312047004699711312265224643241 5 4441 2001000 0 0 1 0 0 0 1 1 0 0 012233 345553333443444333 33333 4 4 12 2 3 3 1222 661000010232000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 6431261 11432300000111000000000122223 4 4 44 444400000000000000000
 3199403 7.740822792053223 7.346312522888184  2.289018869400024411413365326121441 5 3333 1100000 1 0 0 0 0 0 0 1 0 0 022234 165554422443434322 43311 4 4 13 2 4 3 2224 511000010242001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6232662 32551100000101000000000121323 3 3 42 312300000000000000000
 3215203 3.5833647251129151.7390680313110352   .689972043037414611513365223221241 3 3232 2000100 0 0 1 0 0 0 0 0 0 0 111222 263233322344333333 34111 4 4 32 3 1 2 2211 666000110222001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6411111 13221110000000100000000111113 4 4 44 411400000000000000000
 3226412 2.277575731277466 4.367940425872803  .1840765774250030511423365225262341 3 3133 1100000 1 0 0 0 0 0 0 1 0 0 022223 223333322444444444 33333 2 4 32 3 3 2 1251 666000010143000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1211111 33421100000100100000000122232 4 3 44 441400000000000000000
 3228203 6.2062330245971682.7639384269714355  2.295296907424926811513365462141441 5 5253 3100000 1 0 0 0 1 0 0 0 0 0 144454 164551222223433121 43213 2 2 13 4 4 3 2234 466000100243001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3111211 11331200000111100000000133444 3 3 34 341300010010000000000
