  1681513 .20945793390274048    .35910171270370483    1.3183109760284424114 4 2 2654 6 299 19911266561101010000111 0 0 0 0 0 153 2456244513114124 2 4 3 1 1 34132 5 2 32 23 3 32 4 1 3 1 1 0 0 1 0 0 0 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 2 4 3 1 3 6 1 2 3 4 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 3 3 3 3 2 2 3 4 4 2 3 1 40 2000000000000000
  1771203 .20477479696273804    .23990002274513245     3.102102756500244113 1 2 1652 1 6 2 2 114266263110000010000 0 0 0 0 0 133 3336644443444444 4 1 4 4 4 44111 1 6 23 43 3 33 2 3 5 1 1 0 0 1 1 1 0 2 5 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3 3 1 1 2 6 1 1 1 6 1 1 6 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 4 2 4 4 2 4 4 3 4 4 40 0000000000000000
  1961202 .17398351430892944     .3209301233291626    2.9107489585876465114 1 3 3654 3 6 2 2 124165352201100001001 0 0 0 0 0 112 3231444433223444 3 4 2 4 4 33111 4 4 13 23 3 2299 3 4 6 6 1 1 0 1 0 0 2 5 2 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 2 2 1 2 6 6 2 1 3 6 5 1 5 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 4 4 3 4 4 3 4 2 30 1000000000000000
  2051203  .2603738009929657    .34842148423194885     2.727813243865967114 1 2 2654 6 4 1 4 114265254110000000001 0 0 0 0 0 133 6146644433114324 3 3 1 3 3 42332 2 4 13 34 3 12 6 4 4 6 6 0 0 0 1 1 0 1 5 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 3 1 1 2 1 1 2 3 4 3 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 2 3 3 3 3 2 3 3 3 3 3 20 0000000000000000
  2111203 .12294845283031464    .24842454493045807     2.888608455657959224 1 2 2152 2 5 5 3 234155222101100001001 0 0 0 0 0 144 6441642421232332 1 1 2 1 1 12233 2 6 13 33 2 22 1 4 5 2 1 0 0 0 0 1 0 2 4 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 1 2 1 1 1 1 3 3 2 2 2 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 3 2 2 3 3 3 4 2 1 3 1 40 0000000000000000
  2341213  .3372103273868561     .5531958937644958   .006076458841562271216 2 2 2652 4 2 6 5 563133333410000010000 0 0 0 0 0 111 1444444433114222 1 2 2 2 1 14113 4 3 13 33 1 23 2 3 4 6 6 0 0 0 0 1 0 2 4 3 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 2 3 3 2 6 6 1 2 1 6 6 2 6 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 2 2 3 4 3 3 3 3 3 3 30 0000000000000000
  2411203 .21517972648143768     .2809118926525116     3.118076801300049115 1 3 3652 2 5 1 1 134265253110000000100 0 0 0 0 0 122 6441644431114344 3 4 2 2 3 42333 2 6 32 34 3 22 4 4 5 6 6 1 0 0 1 0 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 2 3 1 1 6 1 2 2 2 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 4 4 2 3 1 3 3 4 3 3 3 3 40 0000000000000000
  2791213  .2874634861946106    .35452860593795776    3.1658780574798584115 2 2 3661 5 4 3 3 241255351110000000010 0 0 0 0 0 113 6666266622223333 3 3 3 3 4 42113 4 4 33 33 1 33 2 4 2 6 6 0 0 0 1 0 0 1 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 2 2 1 1 2 6 1 2 3 4 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 3 3 3 3 4 1 1 2 3 3 3 3 40 0000000000000000
  2961203  1.167604923248291   -.03497171029448509     .7041414976119995213 1 1 1652 2 4 4 2 124155331610000000100 0 0 1 0 0 044 3244444434334343 4 4 4 4 4 44112 2 2 23 23 3 14 4 4 6 3 3 0 1 1 0 1 0 1 5 3 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 6 2 1 1 1 6 2 2 1 6 3 3 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 3 1 2 1 1 4 4 4 4 3 3 3 10 0000000000000000
  3051202  .4025031328201294     .6669545769691467    3.0429470539093018513 1 2 2652 2 5 3 3 333244141101000000101 1 1 1 0 0 025 4222655512111323 2 2 2 2 3 32333 4 4 13 33 2 23 1 2 6 6 6 0 0 0 0 1 0 2 3 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 6 4 1 1 6 6 1 2 2 4 3 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 1 3 2 3 3 4 2 1 40 0000000000000000
