  3721203 .21873900294303894      .3564187288284302     3.3473768234252931131116521531 124 155531110000000100 0 0 0 0 0 122322 2 6352344 34 4443333334311 4 6 3 2 3 3 1 2 2 4 3 6 6 6 1 1 1 1 1 0 1 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 1 1 2 6 6 1 2 2 2 2 6 6 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 4 4 4 4 4 4 4 3 40 0000000000000000
  3781213  .3636036515235901      .4929001033306122     2.5736980438232421153116622432 333 255211210000010000 0 1 0 0 0 022222 2 5555233 34 4444333333111 2 4 1 3 4 3 3 2 2 2 4 2 1 1 0 0 1 0 0 0 1 5 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 3 1 1 3 6 1 1 2 2 3 2 4 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 3 1 2 3 4 3 4 3 2 4 4 40 0010000000000001
  3791302  .2191571146249771    .009412337094545364    1.40502297878265381152116521121 143 155351101000000101 0 0 0 0 0 155533 6 6444334 24 3443434433111 2 4 3 3 3 2 2 3 2 6 4 3 6 6 0 0 1 0 1 0 2 4 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 4 1 1 2 1 1 2 3 2 2 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 2 3 3 4 4 3 3 4 4 4 3 40 0000000000000000
  3821202 .29464223980903625     .04038606211543083    2.31257200241088871154226522231 143 133131310000000101 0 0 0 0 0 123424 6 6544232 14 3443323433111 1 4 2 3 3 3 2 3 2 2 4 5 6 3 0 0 0 0 1 0 1 2 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 3 1 1 6 6 1 2 3 4 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 2 3 3 3 3 4 4 4 4 4 40 0000000000000000
  3861203   .311774879693985    -.04970422014594078      2.289651632308961142226522532 144 155231110000010000 0 1 0 0 0 033612 1 6344433 34 4333333434223 2 2 1 2 2 4 3 1 2 4 4 4 2 6 0 0 1 1 1 0 1 5 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 2 4 1 1 2 6 1 1 3 5 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 3 3 3 4 4 4 4 4 4 4 40 0000000000000000
  3971203  .1345856636762619     .24309290945529938     3.6544051170349121131226522661 334 166251110000010000 0 1 1 0 0 053314 1 6655211 14 2241211144113 4 4 1 4 3 2 2 1 3 4 3 3 2 6 0 0 0 0 0 1 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 3 3 3 1 1 6 2 3 1 6 2 1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 3 4 3 4 2 1 2 2 10 0000000000000000
  4411203 .17753513157367706      .2775201201438904    3.24160003662109381231216522666 534 166451210000010000 0 0 0 0 0 133633 2 6333444 44 4444444444111 4 2 3 3 4 3 2 1 2 2 3 5 6 6 0 0 0 0 1 0 1 5 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 6 2 1 1 1 6 1 1 2 6 6 5 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 4 4 4 4 4 4 4 4 40 0000000000000000
  4531203 .12078022211790085      .1339162141084671    3.35618567466735841141336521221 334 155253110000000100 0 0 0 1 0 022611 6 6255232 24 4444334443111 2 2 1 3 2 4 3 1 2 2 4 4 6 6 0 0 0 1 0 0 2 4 3 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 6 2 3 1 3 1 1 1 3 2 2 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 3 3 3 4 3 4 4 4 3 4 40 0000000000000000
  4551403 .28651875257492065     .41118180751800537    2.40049290657043461152446522211 144 255531101000010000 0 0 0 0 0 155644 4 6444212 24 2431411243112 2 4 1 3 3 3 3 2 2 3 4 6 6 2 0 0 0 0 1 0 2 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 3 4 1 1 3 3 1 1 2 1 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 3 3 4 4 4 4 4 4 4 40 0000000000000000
  4591203  .1118808165192604     .22855296730995178    1.70690596103668211142226522663 244 255153310000010000 0 0 0 0 0 111633 3 6255333 33 3444333333333 2 4 1 3 4 3 3 3 2 1 4 1 2 6 0 0 1 0 0 0 1 4 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 2 1 1 1 6 2 3 2 5 3 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 2 2 2 2 4 4 3 3 3 3 3 3 30 0000000000000000
